"InChIKey","ClassyFy Status","Kingdom","Superclass","Class","Subclass","Parent Level 1","Parent Level 2","Parent Level 3","Parent Level 4","Parent Level 5"
"VYFYYTLLBUKUHU-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Phenols","Benzenediols","Catechols","Catecholamines and derivatives"
"PYGXAGIECVVIOZ-UHFFFAOYSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Fatty acid esters","Fatty acid esters"
"DUWPGRAKHMEPCM-IZZDOVSWSA-N","Completed","Organic compounds","Phenylpropanoids and polyketides","Linear 1,3-diarylpropanoids","Chalcones and dihydrochalcones","3-prenylated chalcones"
"SSQJFGMEZBFMNV-WOJBJXKFSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Benzopyrans","1-benzopyrans","2,2-dimethyl-1-benzopyrans"
"LGRFSURHDFAFJT-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Benzofurans","Benzofuranones","Phthalic anhydrides"
"ABDMBNAKYBUEEX-UHFFFAOYSA-N","Completed","Organic compounds","Alkaloids and derivatives","Tropane alkaloids","","Tropane alkaloids"
"DSLZVSRJTYRBFB-DUHBMQHGSA-N","Completed","Organic compounds","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Sugar acids and derivatives","Glucuronic acid derivatives"
"YEJSPQZHMWGIGP-YFKPBYRVSA-N","Completed","Organic compounds","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives","Alpha amino acids and derivatives","Glutamic acid and derivatives"
"AOMUHOFOVNGZAN-UHFFFAOYSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Fatty amides","N-acyl amines"
"SOIISBQQYAGDKM-QJSROADHSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Lactones","Gamma butyrolactones","Gamma butyrolactones"
"VIKNJXKGJWUCNN-XGXHKTLJSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Steroids and steroid derivatives","Estrane steroids","Estrogens and derivatives"
"ZNJFBWYDHIGLCU-HWKXXFMVSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Lineolic acids and derivatives","Jasmonic acids"
"PXRBWNLUQYZAAX-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Lactones","Delta valerolactones","Delta valerolactones"
"XSGSZQDCVYMZGQ-YQQXMBKZSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Eicosanoids","Prostaglandins and related compounds"
"XSGSZQDCVYMZGQ-YQQXMBKZSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Eicosanoids","Prostaglandins and related compounds"
"SOIISBQQYAGDKM-QJSROADHSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Lactones","Gamma butyrolactones","Gamma butyrolactones"
"XLGSEOAVLVTJDH-UHFFFAOYSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Medium-chain fatty acids"
"KFKHJQAEESRVHL-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Diazanaphthalenes","Benzodiazines","Quinoxalines"
"HPHUVLMMVZITSG-ZCFIWIBFSA-N","Completed","Organic compounds","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives","Alpha amino acids and derivatives"
"WUGMRIBZSVSJNP-UFBFGSQYSA-N","Completed","Organic compounds","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides","Dipeptides"
"AOMUHOFOVNGZAN-UHFFFAOYSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Fatty amides","N-acyl amines"
"CWVULMRJHWMZLY-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Dibenzocycloheptenes","","Dibenzocycloheptenes"
"OMGILQMNIZWNOK-XDQPPUBWSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Steroids and steroid derivatives","Estrane steroids","Estrogens and derivatives"
"GXIURPTVHJPJLF-UWTATZPHSA-N","Completed","Organic compounds","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Sugar acids and derivatives"
"XUGWUUDOWNZAGW-VDAHYXPESA-N","Completed","Organic compounds","Nucleosides, nucleotides, and analogues","Nucleoside and nucleotide analogues","Cyclopentyl nucleosides","1,3-substituted cyclopentyl nucleosides","1,3-substituted cyclopentyl purine nucleosides"
"MAZWDMBCPDUFDJ-VQHVLOKHSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Medium-chain fatty acids"
"PYGXAGIECVVIOZ-UHFFFAOYSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Fatty acid esters","Fatty acid esters"
"AOMUHOFOVNGZAN-UHFFFAOYSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Fatty amides","N-acyl amines"
"GMHTUWZTSIUNIM-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Benzene and substituted derivatives","Halobenzenes","Chlorobenzenes","Dichlorobenzenes"
"MUXFZBHBYYYLTH-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Benzothiepins","Dibenzothiepins","Dibenzothiepins"
"RAYOKTUAMJNEFH-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Fluorenes","","Fluorenes"
"OJLOPKGSLYJEMD-URPKTTJQSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Eicosanoids","Prostaglandins and related compounds"
"UWHCKJMYHZGTIT-UHFFFAOYSA-N","Completed","Organic compounds","Organic oxygen compounds","Organooxygen compounds","Ethers","Dialkyl ethers","Polyethylene glycols"
"CMRJPMODSSEAPL-FYQPLNBISA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Steroids and steroid derivatives","Steroid esters","Steroid esters"
"KBGAYAKRZNYFFG-BOHATCBPSA-N","Completed","Organic compounds","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Sugar acids and derivatives"
"GXIURPTVHJPJLF-UWTATZPHSA-N","Completed","Organic compounds","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Sugar acids and derivatives"
"OJLOPKGSLYJEMD-URPKTTJQSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Eicosanoids","Prostaglandins and related compounds"
"JZRWCGZRTZMZEH-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Diazines","Pyrimidines and pyrimidine derivatives","Thiamines"
"IEHDJWSAXBGJIP-RYUDHWBXSA-N","Completed","Organic compounds","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides","Dipeptides"
"RYYVLZVUVIJVGH-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Imidazopyrimidines","Purines and purine derivatives","Xanthines"
"RNMFWAFZUNVQOR-NKWVEPMBSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Fatty alcohols","Fatty alcohols"
"KWHZRPBDEAQYDE-UHFFFAOYSA-N","Completed","Organic compounds","Organic oxygen compounds","Organooxygen compounds","Carbonyl compounds","Ketones","Aryl ketones","Phenylketones","Alkyl-phenylketones"
"YRXOQXUDKDCXME-YIVRLKKSSA-N","Completed","Organic compounds","Organic nitrogen compounds","Organonitrogen compounds","Amines","Alkanolamines","1,2-aminoalcohols"
"GTOFKXZQQDSVFH-UHFFFAOYSA-N","Completed","Organic compounds","Phenylpropanoids and polyketides","Phenylpropanoic acids","","Phenylpropanoic acids"
"YBEOYBKKSWUSBR-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Quinolines and derivatives","Quinolones and derivatives","Hydroquinolones"
"WVOLTBSCXRRQFR-DLBZAZTESA-N","Completed","Organic compounds","Benzenoids","Benzene and substituted derivatives","Benzoic acids and derivatives","Hydroxybenzoic acid derivatives"
"HQHCYKULIHKCEB-UHFFFAOYSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Long-chain fatty acids"
"ODCZJZWSXPVLAW-KXCGKLMDSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Long-chain fatty acids"
"MSWJSDLNPCSSNW-UHFFFAOYSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Prenol lipids","Diterpenoids","Diterpenoids"
"XVOKUMIPKHGGTN-UHFFFAOYSA-N","Completed","Organic compounds","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives","Alpha amino acids and derivatives"
"NGMQJZCKXKTQID-CSKARUKUSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Oxocins","","Oxocins"
"HLXRWTJXGMHOFN-XJSNKYLASA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Prenol lipids","Terpene glycosides","Iridoid O-glycosides"
"HLXRWTJXGMHOFN-XJSNKYLASA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Prenol lipids","Terpene glycosides","Iridoid O-glycosides"
"VZFRNCSOCOPNDB-AOKDLOFSSA-N","Completed","Organic compounds","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives","Kainoids"
"PUZGUNYANHPRKM-UHFFFAOYSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Long-chain fatty acids"
"LLQCRTZROWMVOL-UHFFFAOYSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Prenol lipids","Terpene lactones","Sesquiterpene lactones","Ambrosanolides and secoambrosanolides"
"WOURXYYHORRGQO-UHFFFAOYSA-N","Completed","Organic compounds","Organic acids and derivatives","Organic phosphoric acids and derivatives","Phosphate esters","Alkyl phosphates","Trialkyl phosphates"
"MSWJSDLNPCSSNW-UHFFFAOYSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Prenol lipids","Diterpenoids","Diterpenoids"
"DLYVTEULDNMQAR-UHFFFAOYSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Steroids and steroid derivatives","Bile acids, alcohols and derivatives","Hydroxy bile acids, alcohols and derivatives","Trihydroxy bile acids, alcohols and derivatives"
"BHQCQFFYRZLCQQ-QPKJLDHASA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Steroids and steroid derivatives","Bile acids, alcohols and derivatives","Hydroxy bile acids, alcohols and derivatives","Trihydroxy bile acids, alcohols and derivatives"
"YAQLZIKGHVLJJZ-UHFFFAOYSA-N","Completed","Organic compounds","Lignans, neolignans and related compounds","Cyclobutane lignans","","Cyclobutane lignans"
"SPGPUDJMXMJNCU-JLAWEPINSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Lactones","Gamma butyrolactones","Gamma butyrolactones"
"GFYLSDSUCHVORB-IOSLPCCCSA-N","Completed","Organic compounds","Nucleosides, nucleotides, and analogues","Purine nucleosides","","Purine nucleosides"
"SDGDWRYYHQOQOJ-QBGQQMMYSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Prenol lipids","Diterpenoids","Diterpenoids"
"BHQCQFFYRZLCQQ-QPKJLDHASA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Steroids and steroid derivatives","Bile acids, alcohols and derivatives","Hydroxy bile acids, alcohols and derivatives","Trihydroxy bile acids, alcohols and derivatives"
"BHQCQFFYRZLCQQ-QPKJLDHASA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Steroids and steroid derivatives","Bile acids, alcohols and derivatives","Hydroxy bile acids, alcohols and derivatives","Trihydroxy bile acids, alcohols and derivatives"
"OJLOPKGSLYJEMD-URPKTTJQSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Eicosanoids","Prostaglandins and related compounds"
"NLLMJANWPUQQTA-SPUZQDLCSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Steroids and steroid derivatives","Hydroxysteroids","17-hydroxysteroids"
"MEHUJCGAYMDLEL-CABCVRRESA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Long-chain fatty acids"
"MFLWBVVCOWPUBA-UHFFFAOYSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Fatty alcohols","Long-chain fatty alcohols"
"ODBRNZZJSYPIDI-UHFFFAOYSA-N","Completed","Organic compounds","Phenylpropanoids and polyketides","Flavonoids","Flavonoid glycosides","Flavonoid C-glycosides"
"ODBRNZZJSYPIDI-UHFFFAOYSA-N","Completed","Organic compounds","Phenylpropanoids and polyketides","Flavonoids","Flavonoid glycosides","Flavonoid C-glycosides"
"PBMAXTSZSCARIG-BHAAWXGYSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Eicosanoids","Prostaglandins and related compounds"
"YCBKSSAWEUDACY-IAGOWNOFSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Benzopyrans","1-benzopyrans","2,2-dimethyl-1-benzopyrans"
"ABHHIGWFFMCQOC-UHFFFAOYSA-N","Completed","Organic compounds","Phenylpropanoids and polyketides","Macrolactams","","Macrolactams"
"XJWPISBUKWZALE-UHFFFAOYSA-N","Completed","Organic compounds","Organic acids and derivatives","Carboxylic acids and derivatives","Carboxylic acid derivatives","Carboxylic acid amides","Acetamides","N-acetyl-2-arylethylamines"
"FNWNGQGTFICQJU-UHFFFAOYSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Prenol lipids","Monoterpenoids","Aromatic monoterpenoids"
"FOONTNRMWNJWCL-ZSABPLCXSA-N","Completed","Organic compounds","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Glycosyl compounds","O-glycosyl compounds"
"UJHKVYPPCJBOSG-UHFFFAOYSA-N","Completed","Organic compounds","Phenylpropanoids and polyketides","Phenylpropanoic acids","","Phenylpropanoic acids"
"MQCKXANXFRGFND-CGIARSFXSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Fatty alcohols","Long-chain fatty alcohols"
"KQNZDYYTLMIZCT-KQPMLPITSA-N","Completed","Organic compounds","Phenylpropanoids and polyketides","Macrolides and analogues","","Macrolides and analogues"
"HFCPFJNSBPQJDP-UHFFFAOYSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Fatty acid esters","Acyl carnitines"
"PKAIECBWQZFYRP-SOFGYWHQSA-N","Completed","Organic compounds","Phenylpropanoids and polyketides","Cinnamic acids and derivatives","Hydroxycinnamic acids and derivatives","Coumaric acids and derivatives"
"GUGWNSHJDUEHNJ-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Diazines","Pyrimidines and pyrimidine derivatives","Thiamines","Thiamine phosphates"
"YCRHZEHWEYAHCO-HZJYTTRNSA-N","Completed","Organic compounds","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives","Alpha amino acids and derivatives","N-acyl-alpha amino acids and derivatives","N-acyl-alpha amino acids"
"MQEOTHTYNCMSAN-UHFFFAOYSA-N","Completed","Organic compounds","Phenylpropanoids and polyketides","Linear 1,3-diarylpropanoids","Chalcones and dihydrochalcones","2'-Hydroxy-dihydrochalcones"
"AOMUHOFOVNGZAN-UHFFFAOYSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Fatty amides","N-acyl amines"
"MFLWBVVCOWPUBA-UHFFFAOYSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Fatty alcohols","Long-chain fatty alcohols"
"HVAUUPRFYPCOCA-AREMUKBSSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","1-alkyl,2-acylglycero-3-phosphocholines","1-alkyl,2-acetylglycero-3-phosphocholines"
"HQHCYKULIHKCEB-UHFFFAOYSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Long-chain fatty acids"
"DSLZVSRJTYRBFB-DUHBMQHGSA-N","Completed","Organic compounds","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Sugar acids and derivatives","Glucuronic acid derivatives"
"LRCNOZRCYBNMEP-SECBINFHSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Fatty acid esters","Acyl carnitines"
"WMCQWXZMVIETAO-UHFFFAOYSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Heterocyclic fatty acids","Furanoid fatty acids"
"NGMQJZCKXKTQID-CSKARUKUSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Oxocins","","Oxocins"
"DBZAKQWXICEWNW-UHFFFAOYSA-N","Completed","Organic compounds","Organic oxygen compounds","Organooxygen compounds","Carbonyl compounds","Ketones","Aryl ketones","Aryl alkyl ketones"
"KPHIBLNUVRGOGU-WDCZJNDASA-N","Completed","Organic compounds","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Sugar acids and derivatives"
"CAHKINHBCWCHCF-JTQLQIEISA-N","Completed","Organic compounds","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives","Alpha amino acids and derivatives","Tyrosine and derivatives"
"CTJZWFCPUDPLME-LLVKDONJSA-N","Completed","Organic compounds","Phenylpropanoids and polyketides","Coumarins and derivatives","Furanocoumarins","Linear furanocoumarins","Psoralens"
"BDJRBEYXGGNYIS-UHFFFAOYSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Medium-chain fatty acids"
"SIZDUQQDBXJXLQ-UHFFFAOYSA-N","Completed","Organic compounds","Organic oxygen compounds","Organooxygen compounds","Carbonyl compounds","Ketones"
"IHPDTPWNFBQHEB-KBPBESRZSA-N","Completed","Organic compounds","Phenylpropanoids and polyketides","Stilbenes","","Stilbenes"
"DHVXMTMJTVCPBB-UHFFFAOYSA-N","Completed","Organic compounds","Organic acids and derivatives","Hydroxy acids and derivatives","Medium-chain hydroxy acids and derivatives","Medium-chain hydroxy acids and derivatives"
"BVRPESWOSNFUCJ-NZVBXONLSA-N","Completed","Organic compounds","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"DSLZVSRJTYRBFB-DUHBMQHGSA-N","Completed","Organic compounds","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Sugar acids and derivatives","Glucuronic acid derivatives"
"YEXOWHQZWLCHHD-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Benzene and substituted derivatives","Benzoic acids and derivatives","Hydroxybenzoic acid derivatives"
"AYDBLCSLKNTEJL-RFQIPJPRSA-N","Completed","Organic compounds","Benzenoids","Benzene and substituted derivatives","Benzoic acids and derivatives","Benzoic acid esters"
"NHFDRBXTEDBWCZ-ZROIWOOFSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Indoles and derivatives","Indolines","Indolines"
"QMLGNDFKJAFKGZ-UHFFFAOYSA-N","Completed","Organic compounds","Organic oxygen compounds","Organooxygen compounds","Ethers","Dialkyl ethers"
"ZRVDANDJSTYELM-FXAWDEMLSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Prenol lipids","Diterpenoids","Diterpenoids"
"OASKNPCLIHUTTL-UHFFFAOYSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Hydroxy fatty acids"
"HXATVKDSYDWTCX-UHFFFAOYSA-N","Completed","Organic compounds","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives","Alpha amino acids and derivatives","N-acyl-alpha amino acids and derivatives","N-acyl-alpha amino acids"
"HYVABZIGRDEKCD-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Imidazopyrimidines","Purines and purine derivatives","6-aminopurines","6-alkylaminopurines"
"XBZSBBLNHFMTEB-UHFFFAOYSA-N","Completed","Organic compounds","Organic acids and derivatives","Carboxylic acids and derivatives","Dicarboxylic acids and derivatives","Dicarboxylic acids and derivatives"
"JLFNLZLINWHATN-UHFFFAOYSA-N","Completed","Organic compounds","Organic oxygen compounds","Organooxygen compounds","Ethers","Dialkyl ethers","Polyethylene glycols"
"VGEREEWJJVICBM-UHFFFAOYSA-N","Completed","Organic compounds","Phenylpropanoids and polyketides","Linear 1,3-diarylpropanoids","Chalcones and dihydrochalcones","2'-Hydroxy-dihydrochalcones"
"UWHCKJMYHZGTIT-UHFFFAOYSA-N","Completed","Organic compounds","Organic oxygen compounds","Organooxygen compounds","Ethers","Dialkyl ethers","Polyethylene glycols"
"YOVRGSHRZRJTLZ-HZPDHXFCSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Benzopyrans","1-benzopyrans","2,2-dimethyl-1-benzopyrans"
"YLAZEWZHIRBZDA-PPUHSXQSSA-N","Completed","Organic compounds","Benzenoids","Benzene and substituted derivatives","Phenylpropanes","Phenylpropanes"
"GUGWNSHJDUEHNJ-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Diazines","Pyrimidines and pyrimidine derivatives","Thiamines","Thiamine phosphates"
"RPHLQSHHTJORHI-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Indoles and derivatives","","Indoles and derivatives"
"FQQQKGAFQIIGLQ-VYFUBJQISA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoglycerols","Lysophosphatidylglycerols"
"YRUGYYZQISUWGN-AVMYJHFGSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Eicosanoids","Prostaglandins and related compounds"
"ABHHIGWFFMCQOC-UHFFFAOYSA-N","Completed","Organic compounds","Phenylpropanoids and polyketides","Macrolactams","","Macrolactams"
"RMRCNWBMXRMIRW-WYVZQNDMSA-L","Completed","Organic compounds","Organoheterocyclic compounds","Tetrapyrroles and derivatives","Corrinoids","Cobalamin derivatives"
"GCKFUYQCUCGESZ-BPIQYHPVSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Steroids and steroid derivatives","Estrane steroids","Estrogens and derivatives"
"SOIISBQQYAGDKM-QJSROADHSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Lactones","Gamma butyrolactones","Gamma butyrolactones"
"GXEKYRXVRROBEV-UHFFFAOYSA-N","Completed","Organic compounds","Organic acids and derivatives","Carboxylic acids and derivatives","Dicarboxylic acids and derivatives","Dicarboxylic acids and derivatives"
"AOMUHOFOVNGZAN-UHFFFAOYSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Fatty amides","N-acyl amines"
"PSZNHSNIGMJYOZ-WDSKDSINSA-N","Completed","Organic compounds","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides","Dipeptides"
"DCPCOKIYJYGMDN-DOFZRALJSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Glycerolipids","Monoradylglycerols","Monoacylglycerols"
"AUNGANRZJHBGPY-SCRDCRAPSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Pteridines and derivatives","Alloxazines and isoalloxazines","Flavins"
"AYJLVEAOIKOWIP-DUKVQSBLSA-N","Completed","Organic compounds","Phenylpropanoids and polyketides","Coumarins and derivatives","Coumarin glycosides","Coumarin glycosides"
"UDSFAEKRVUSQDD-UHFFFAOYSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Fatty acid esters","Fatty acid methyl esters"
"KMAKOBLIOCQGJP-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Indoles and derivatives","Indolecarboxylic acids and derivatives","Indolecarboxylic acids and derivatives"
"WTDRDQBEARUVNC-LURJTMIESA-N","Completed","Organic compounds","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives","Alpha amino acids and derivatives","Tyrosine and derivatives"
"VLSVVMPLPMNWBH-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Lactones","Gamma butyrolactones","Gamma butyrolactones"
"OEOKLBSECDAYSM-BJMVGYQFSA-N","Completed","Organic compounds","Benzenoids","Benzene and substituted derivatives","Nitrobenzenes","Nitrobenzenes"
"YZRXRLLRSPQHDK-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Lactones","Delta valerolactones","Delta valerolactones"
"BXNMTOQRYBFHNZ-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Quinolines and derivatives","Imidazoquinolines","Imidazoquinolines"
"FPVKHBSQESCIEP-JQCXWYLXSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Imidazodiazepines","","Imidazodiazepines"
"UYEUUXMDVNYCAM-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Pteridines and derivatives","","Pteridines and derivatives"
"DVOODWOZJVJKQR-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Benzene and substituted derivatives","Halobenzenes","Chlorobenzenes","Dichlorobenzenes"
"UWHZIFQPPBDJPM-FPLPWBNLSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Long-chain fatty acids"
"FBMORZZOJSDNRQ-GLQYFDAESA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Prenol lipids","Terpene lactones","Sesquiterpene lactones","Eudesmanolides, secoeudesmanolides, and derivatives"
"IMKJGXCIJJXALX-SHUKQUCYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Naphthofurans","","Naphthofurans"
"UWHCKJMYHZGTIT-UHFFFAOYSA-N","Completed","Organic compounds","Organic oxygen compounds","Organooxygen compounds","Ethers","Dialkyl ethers","Polyethylene glycols"
"GDTXICBNEOEPAZ-FPLPWBNLSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Long-chain fatty acids"
"CSWBSLXBXRFNST-MQQKCMAXSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Fatty alcohols","Fatty alcohols"
"AYMLQYFMYHISQO-QMMMGPOBSA-N","Completed","Organic compounds","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives","Alpha amino acids and derivatives","Histidine and derivatives"
"XLGSEOAVLVTJDH-UHFFFAOYSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Medium-chain fatty acids"
"XKZMMQQSZJUMDL-UHFFFAOYSA-N","Completed","Organic compounds","Organic oxygen compounds","Organooxygen compounds","Carbonyl compounds","Ketones","Aryl ketones","Phenylketones","Alkyl-phenylketones"
"DUUGKQCEGZLZNO-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Indoles and derivatives","Indolyl carboxylic acids and derivatives","Indole-3-acetic acid derivatives"
"WZJKPXZLQTXALB-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Naphthalenes","","Naphthalenes"
"YGPSJZOEDVAXAB-QMMMGPOBSA-N","Completed","Organic compounds","Organic oxygen compounds","Organooxygen compounds","Carbonyl compounds","Ketones","Aryl ketones","Phenylketones","Alkyl-phenylketones"
"DSLZVSRJTYRBFB-DUHBMQHGSA-N","Completed","Organic compounds","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Sugar acids and derivatives","Glucuronic acid derivatives"
