microbe,category,estimate,statistic,p.value,parameter,conf.low,conf.high,method,alternative,FDR
5936;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Nitrincolaceae;Neptuniibacter,Carboximidic.acids,-0.4951882705154818,-1.6121397380545952,0.14559657107533136,8,-0.8574696362003245,0.19534265939751827,Pearson's product-moment correlation,two.sided,0.42020165353910166
6007;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Loktanella;Thalassobium sp. R2A62,Carboximidic.acids,0.2567461508398619,0.7513747032560444,0.4739485145194683,8,-0.4447808028740166,0.7630261271664666,Pearson's product-moment correlation,two.sided,0.6750175812853033
6323;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Marinomonadaceae;Marinomonas,Carboximidic.acids,0.4078260731168394,1.2633417196721997,0.24203879455715493,8,-0.2984306623365563,0.8254857704856713,Pearson's product-moment correlation,two.sided,0.5223592351922273
6355;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Carboximidic.acids,0.38804052766163377,1.1908571700584114,0.267842184598728,8,-0.3196934410770017,0.8178494288203118,Pearson's product-moment correlation,two.sided,0.5421751927159011
641;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,Carboximidic.acids,0.03990142860706551,0.11294823260156137,0.9128544597690382,8,-0.6049223287152571,0.6531194171450178,Pearson's product-moment correlation,two.sided,0.9487406301776492
6637;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Nereida,Carboximidic.acids,-0.48547596845076113,-1.5706415535768177,0.15490732416962905,8,-0.8540470432108973,0.2076102251646655,Pearson's product-moment correlation,two.sided,0.4296773647459223
6889;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Jannaschia;uncultured Thalassobacter sp.,Carboximidic.acids,0.5791468225329076,2.0093570307122155,0.07935723466554993,8,-0.0794509572876614,0.8857777473475685,Pearson's product-moment correlation,two.sided,0.3212259355361495
6896;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales,Carboximidic.acids,0.03990142860706552,0.1129482326015614,0.9128544597690382,8,-0.6049223287152571,0.6531194171450178,Pearson's product-moment correlation,two.sided,0.9487406301776492
7037;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Polaribacter 4,Carboximidic.acids,1.7908351551452575e-4,5.065246809985424e-4,0.9996082548223756,8,-0.6295181986325089,0.6297343777687218,Pearson's product-moment correlation,two.sided,0.9996082548223756
7259;Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Umboniibacter;uncultured bacterium,Carboximidic.acids,0.3499245162367132,1.0565321768339786,0.3215832056421434,8,-0.35873997835389454,0.8026988570507532,Pearson's product-moment correlation,two.sided,0.588430527391644
7309;Bacteria;Proteobacteria;Alphaproteobacteria,Carboximidic.acids,-0.2774860877801687,-0.8169303121520064,0.43761767645829897,8,-0.772199460005892,0.4266879471560048,Pearson's product-moment correlation,two.sided,0.6552646978472937
7316;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Sulfitobacter,Carboximidic.acids,-0.485475968450761,-1.5706415535768175,0.15490732416962918,8,-0.8540470432108973,0.20761022516466562,Pearson's product-moment correlation,two.sided,0.4296773647459223
7920;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Winogradskyella,Carboximidic.acids,0.325607378526943,0.9740368104551385,0.3585660504442514,8,-0.38241901466899925,0.792717828628583,Pearson's product-moment correlation,two.sided,0.5956268660659625
7937;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Carboximidic.acids,0.3277560259759615,0.9812351092453839,0.3552158221724315,8,-0.3803635466253517,0.7936099501675926,Pearson's product-moment correlation,two.sided,0.5956268660659625
8570;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Jannaschia;uncultured Thalassobacter sp.,Carboximidic.acids,0.03990142860706551,0.11294823260156137,0.9128544597690382,8,-0.6049223287152571,0.6531194171450178,Pearson's product-moment correlation,two.sided,0.9487406301776492
8702;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Carboximidic.acids,-0.4997126587636566,-1.6317422511491821,0.14137860695910065,8,-0.8590531489731593,0.18955318268975938,Pearson's product-moment correlation,two.sided,0.41820385135454247
8714;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Carboximidic.acids,-0.3908779883419697,-1.2011286996323969,0.26405288432477786,8,-0.8189539407116682,0.3166872906193735,Pearson's product-moment correlation,two.sided,0.5408928332657678
8819;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Carboximidic.acids,0.227534895935505,0.6609013623336646,0.5272454981745232,8,-0.4693282931417446,0.749750477370632,Pearson's product-moment correlation,two.sided,0.7047889516029403
9037;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hyphomonas,Carboximidic.acids,-0.7814507719036814,-3.542297777855113,0.0075943345840673235,8,-0.9457481937856762,-0.2988799890874901,Pearson's product-moment correlation,two.sided,0.09589264265852172
9404;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Carboximidic.acids,0.22753489593550497,0.6609013623336645,0.5272454981745232,8,-0.4693282931417446,0.749750477370632,Pearson's product-moment correlation,two.sided,0.7047889516029403
1036;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Carboximidic.acids.and.derivatives,-0.47891999671097396,-1.5430621558504922,0.1613906267428875,8,-0.8517185519995797,0.21576960554190247,Pearson's product-moment correlation,two.sided,0.4320774374192495
1503;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Carboximidic.acids.and.derivatives,-0.43068694064303054,-1.3497670347448967,0.21403825548969396,8,-0.8341226733680248,0.272957833665523,Pearson's product-moment correlation,two.sided,0.5015968385899591
1626;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Winogradskyella,Carboximidic.acids.and.derivatives,0.25780744004470807,0.7547012374326689,0.47205810718787933,8,-0.4438686623497264,0.7635005422452743,Pearson's product-moment correlation,two.sided,0.6750175812853033
1852;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Limnobacter,Carboximidic.acids.and.derivatives,-0.49263085740731083,-1.601136552144625,0.14801429403623204,8,-0.8565715084635105,0.19859401174260694,Pearson's product-moment correlation,two.sided,0.42020165353910166
2321;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Maribacter,Carboximidic.acids.and.derivatives,0.36512246907133195,1.1093095888471027,0.29952678300701374,8,-0.3434627195673709,0.8088107031502072,Pearson's product-moment correlation,two.sided,0.5699629509845668
2568;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae,Carboximidic.acids.and.derivatives,0.3861073707037227,1.1838820607811622,0.27044077676254047,8,-0.3217333983601922,0.8170951085484492,Pearson's product-moment correlation,two.sided,0.5421751927159011
2666;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas,Carboximidic.acids.and.derivatives,-0.726959439355507,-2.9943359282797855,0.01721971867638542,8,-0.9306262222465784,-0.17948632347644042,Pearson's product-moment correlation,two.sided,0.15239860173582243
2682;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,Carboximidic.acids.and.derivatives,0.09986044103406784,0.283866902041025,0.7837206367327652,8,-0.5653095624431278,0.6863336762203213,Pearson's product-moment correlation,two.sided,0.8721619182461298
2713;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Pseudophaeobacter,Carboximidic.acids.and.derivatives,-0.474140416193732,-1.52316743755754,0.16621832694181407,8,-0.8500116530780535,0.22165761480131985,Pearson's product-moment correlation,two.sided,0.4346818412219776
2747;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oleiphilaceae;Oleiphilus,Carboximidic.acids.and.derivatives,-0.6348141038013078,-2.323808706020398,0.048629432590100594,8,-0.9033680994300899,-0.008641955470531383,Pearson's product-moment correlation,two.sided,0.27797635115692637
3023;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas,Carboximidic.acids.and.derivatives,-0.7282374712428512,-3.0055331266408345,0.016928346425166618,8,-0.9309890381025793,-0.18211329904158288,Pearson's product-moment correlation,two.sided,0.15235511782649955
3263;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Marinomonadaceae;Marinomonas,Carboximidic.acids.and.derivatives,0.3763286796758813,1.148876493632941,0.283795182751168,8,-0.3319526073963689,0.8132567038942314,Pearson's product-moment correlation,two.sided,0.5532044345794658
3349;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Carboximidic.acids.and.derivatives,0.2003177481201298,0.5783058430982172,0.5789691651780038,8,-0.4912701596647199,0.7369908409080949,Pearson's product-moment correlation,two.sided,0.7387751338470455
3399;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,Carboximidic.acids.and.derivatives,-0.2922358836641457,-0.8642977193912136,0.41258788176257954,8,-0.7786002133090301,0.4134683430499692,Pearson's product-moment correlation,two.sided,0.6346351781293496
3485;Bacteria;Proteobacteria;Betaproteobacteria;Methylophilales;Methylophilaceae;OM43 clade,Carboximidic.acids.and.derivatives,-0.9647367504962947,-10.3666984761494,6.482911555749816e-6,8,-0.9918748362742593,-0.8536184972516528,Pearson's product-moment correlation,two.sided,9.140905293607241e-4
376;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,Carboximidic.acids.and.derivatives,0.4356271605708009,1.368850620925031,0.20824445284761361,8,-0.2673203981171183,0.8359634645824995,Pearson's product-moment correlation,two.sided,0.5015968385899591
3835;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Carboximidic.acids.and.derivatives,-0.7514636200880418,-3.2214946112529375,0.012211778911609678,8,-0.9375135697583804,-0.23125234567944208,Pearson's product-moment correlation,two.sided,0.13417097349638685
3841;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Nitrincolaceae;Neptuniibacter,Carboximidic.acids.and.derivatives,-0.2992377070533894,-0.887016382651048,0.4009490071936034,8,-0.7816036763627416,0.4070870154133752,Pearson's product-moment correlation,two.sided,0.6223181611395859
4056;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Sulfitobacter,Carboximidic.acids.and.derivatives,0.44616222052516885,1.4100612953115004,0.19619514431903706,8,-0.2551356228243639,0.8398591066716689,Pearson's product-moment correlation,two.sided,0.4825031746915853
4061;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,Carboximidic.acids.and.derivatives,-0.4926308574073108,-1.601136552144625,0.14801429403623204,8,-0.8565715084635105,0.19859401174260705,Pearson's product-moment correlation,two.sided,0.42020165353910166
45;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Limnobacter,Carboximidic.acids.and.derivatives,-0.7986551279978772,-3.7537041571125074,0.005594492478227922,8,-0.9503791908138715,-0.3399985529572645,Pearson's product-moment correlation,two.sided,0.07529320995579916
4531;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,Carboximidic.acids.and.derivatives,0.37739435550993355,1.1526692765933186,0.2823228782728953,8,-0.33084693800460757,0.8136768651269003,Pearson's product-moment correlation,two.sided,0.5532044345794658
4616;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Litorimonas;uncultured marine bacterium,Carboximidic.acids.and.derivatives,0.3648168580098905,1.1082384694970324,0.2999621640772434,8,-0.34377366487580896,0.8086887390139339,Pearson's product-moment correlation,two.sided,0.5699629509845668
484;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Winogradskyella,Carboximidic.acids.and.derivatives,0.09986044103406784,0.283866902041025,0.7837206367327652,8,-0.5653095624431278,0.6863336762203213,Pearson's product-moment correlation,two.sided,0.8721619182461298
493;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,Carboximidic.acids.and.derivatives,0.5350764092005937,1.7914513018109672,0.1109932524767706,8,-0.14258728950647756,0.8711977673815419,Pearson's product-moment correlation,two.sided,0.3667980140443278
4940;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Pseudohongiellaceae;Pseudohongiella,Carboximidic.acids.and.derivatives,-0.7264149916991739,-2.9895859576889574,0.01734489589341759,8,-0.9304715392720437,-0.1783695859350506,Pearson's product-moment correlation,two.sided,0.15239860173582243
592;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas,Carboximidic.acids.and.derivatives,0.5911487487269057,2.0730210484534672,0.07189078271848487,8,-0.06128977899131454,0.8896462311805574,Pearson's product-moment correlation,two.sided,0.3130433974400582
5936;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Nitrincolaceae;Neptuniibacter,Carboximidic.acids.and.derivatives,-0.5325946741888326,-1.779841498360687,0.11297778349686444,8,-0.8703587039221226,0.14598589647563037,Pearson's product-moment correlation,two.sided,0.3704620342571601
6007;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Loktanella;Thalassobium sp. R2A62,Carboximidic.acids.and.derivatives,0.2675853491278562,0.7854891810515656,0.45479884975235774,8,-0.43539592217621653,0.767845912081245,Pearson's product-moment correlation,two.sided,0.6700992321406926
6323;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Marinomonadaceae;Marinomonas,Carboximidic.acids.and.derivatives,0.401561456989224,1.240169834290135,0.250052025880436,8,-0.30523971641082237,0.8230843365665912,Pearson's product-moment correlation,two.sided,0.5288600347371222
6355;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Carboximidic.acids.and.derivatives,0.4314884242178725,1.3528528671902122,0.2130920675189449,8,-0.2720465086506109,0.8344219287024802,Pearson's product-moment correlation,two.sided,0.5015968385899591
641;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,Carboximidic.acids.and.derivatives,0.09986044103406784,0.283866902041025,0.7837206367327652,8,-0.5653095624431278,0.6863336762203213,Pearson's product-moment correlation,two.sided,0.8721619182461298
6637;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Nereida,Carboximidic.acids.and.derivatives,-0.49263085740731083,-1.601136552144625,0.14801429403623204,8,-0.8565715084635105,0.19859401174260694,Pearson's product-moment correlation,two.sided,0.42020165353910166
6889;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Jannaschia;uncultured Thalassobacter sp.,Carboximidic.acids.and.derivatives,0.6473579780992873,2.402306823957672,0.04302157725692961,8,0.029931611092796087,0.9072109098283423,Pearson's product-moment correlation,two.sided,0.2581294635415776
6896;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales,Carboximidic.acids.and.derivatives,0.09986044103406784,0.283866902041025,0.7837206367327652,8,-0.5653095624431278,0.6863336762203213,Pearson's product-moment correlation,two.sided,0.8721619182461298
7037;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Polaribacter 4,Carboximidic.acids.and.derivatives,-0.07892044970278225,-0.22391916309825496,0.8284327718761033,8,-0.6750054647737118,0.579501507022057,Pearson's product-moment correlation,two.sided,0.8978365861437864
7259;Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Umboniibacter;uncultured bacterium,Carboximidic.acids.and.derivatives,0.3827760260009001,1.1719050045155928,0.27495100784683496,8,-0.32523343612708333,0.8157917417046772,Pearson's product-moment correlation,two.sided,0.5447507087550876
7309;Bacteria;Proteobacteria;Alphaproteobacteria,Carboximidic.acids.and.derivatives,-0.2992377070533895,-0.8870163826510481,0.4009490071936034,8,-0.7816036763627416,0.40708701541337516,Pearson's product-moment correlation,two.sided,0.6223181611395859
7316;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Sulfitobacter,Carboximidic.acids.and.derivatives,-0.4926308574073108,-1.601136552144625,0.14801429403623204,8,-0.8565715084635105,0.19859401174260705,Pearson's product-moment correlation,two.sided,0.42020165353910166
7920;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Winogradskyella,Carboximidic.acids.and.derivatives,0.36445583306872853,1.106973665407315,0.3004769221502563,8,-0.344140791183723,0.8085446109607171,Pearson's product-moment correlation,two.sided,0.5699629509845668
7937;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Carboximidic.acids.and.derivatives,0.27278382217063496,0.8019633376775853,0.44574024523911515,8,-0.4308400644177227,0.7701375578044861,Pearson's product-moment correlation,two.sided,0.6627350570690534
8570;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Jannaschia;uncultured Thalassobacter sp.,Carboximidic.acids.and.derivatives,0.09986044103406784,0.283866902041025,0.7837206367327652,8,-0.5653095624431278,0.6863336762203213,Pearson's product-moment correlation,two.sided,0.8721619182461298
8702;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Carboximidic.acids.and.derivatives,-0.478919996710974,-1.5430621558504927,0.16139062674288743,8,-0.8517185519995797,0.21576960554190236,Pearson's product-moment correlation,two.sided,0.4320774374192495
8714;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Carboximidic.acids.and.derivatives,-0.4593892731887786,-1.4628437461417672,0.18165717824130875,8,-0.8446934312270322,0.23951528211161494,Pearson's product-moment correlation,two.sided,0.4533391527791953
8819;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Carboximidic.acids.and.derivatives,0.21092449146270367,0.6103152062542929,0.558587708063337,8,-0.48282235997758133,0.742009282538491,Pearson's product-moment correlation,two.sided,0.7259066067919863
9037;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hyphomonas,Carboximidic.acids.and.derivatives,-0.8307282724510063,-4.220849112092181,0.0029124494693255907,8,-0.958836634964581,-0.4216401809162069,Pearson's product-moment correlation,two.sided,0.05242409044786063
9404;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Carboximidic.acids.and.derivatives,0.21092449146270367,0.6103152062542929,0.558587708063337,8,-0.48282235997758133,0.742009282538491,Pearson's product-moment correlation,two.sided,0.7259066067919863
1036;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Dialkylamines,0.07719144226020562,0.2189837532423934,0.8321462614318639,8,-0.5806557508583315,0.6740573667905778,Pearson's product-moment correlation,two.sided,0.8978365861437864
1503;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Dialkylamines,0.497664791655731,1.6228477990596042,0.14327840207001488,8,-0.19217961557526295,0.8583372569096445,Pearson's product-moment correlation,two.sided,0.41942397284163524
1626;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Winogradskyella,Dialkylamines,0.6372359666293799,2.338716201943877,0.047510809413006234,8,0.012708629049387963,0.9041134105513619,Pearson's product-moment correlation,two.sided,0.2734295562136277
1852;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Limnobacter,Dialkylamines,-0.04034587374019011,-0.11420835509858615,0.9118869241029772,8,-0.6533746143055524,0.604639989410248,Pearson's product-moment correlation,two.sided,0.9487406301776492
2321;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Maribacter,Dialkylamines,0.48854497919562506,1.5836705608455894,0.15192733713748913,8,-0.203757188969399,0.855132015136792,Pearson's product-moment correlation,two.sided,0.42701171833327506
2568;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae,Dialkylamines,-0.6599042560579979,-2.4841842562453205,0.037863894042861355,8,-0.9110115612012929,-0.05180085024299502,Pearson's product-moment correlation,two.sided,0.24831670046713727
2666;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas,Dialkylamines,0.03207552723546749,0.09076999716650343,0.9299069283628368,8,-0.609867408675322,0.6486029056707335,Pearson's product-moment correlation,two.sided,0.960563200726447
2682;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,Dialkylamines,-0.22984940643197802,-0.667997112033797,0.5229360740107136,8,-0.750817915197845,0.46742182057858983,Pearson's product-moment correlation,two.sided,0.7047537586489214
2713;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Pseudophaeobacter,Dialkylamines,0.49017477493240236,1.5906209125301314,0.1503590517528005,8,-0.20170228133552356,0.8557068860324732,Pearson's product-moment correlation,two.sided,0.42543062803635195
2747;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oleiphilaceae;Oleiphilus,Dialkylamines,0.7743907046875409,3.4618002380581028,0.00854513292619036,8,0.28250944030287484,0.943828277013719,Pearson's product-moment correlation,two.sided,0.10439456015033134
3023;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas,Dialkylamines,0.02373429947966835,0.06714965236884984,0.9481104567344354,8,-0.6150836505525202,0.6437407066522974,Pearson's product-moment correlation,two.sided,0.971469471668161
3263;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Marinomonadaceae;Marinomonas,Dialkylamines,-0.6484823674648327,-2.409502909218204,0.04254118369678439,8,-0.9075532611032041,-0.031867697474270075,Pearson's product-moment correlation,two.sided,0.2581294635415776
3349;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Dialkylamines,0.5157767133514364,1.7028103174969191,0.1270113919489285,8,-0.1686027561129181,0.8646204698317398,Pearson's product-moment correlation,two.sided,0.3935957420834927
3399;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,Dialkylamines,-0.1007005432822997,-0.28627936890028377,0.7819377991337412,8,-0.6867822976822899,0.5647318519660822,Pearson's product-moment correlation,two.sided,0.8721619182461298
3485;Bacteria;Proteobacteria;Betaproteobacteria;Methylophilales;Methylophilaceae;OM43 clade,Dialkylamines,0.32757723529748795,0.9806354848286274,0.3554939945817956,8,-0.3805348510251469,0.7935357923463521,Pearson's product-moment correlation,two.sided,0.5956268660659625
376;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,Dialkylamines,-0.41047671336108427,-1.2732101003531655,0.23869222173081242,8,-0.8264973160916481,0.29552785525676206,Pearson's product-moment correlation,two.sided,0.5177785117545315
3835;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Dialkylamines,0.23894843797434948,0.6960100846931095,0.506136040709938,8,-0.45986350928146,0.7549881189948243,Pearson's product-moment correlation,two.sided,0.6949067067361325
3841;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Nitrincolaceae;Neptuniibacter,Dialkylamines,0.25695966989574626,0.7520437289279674,0.4735679201073483,8,-0.4445974076612179,0.763121617820233,Pearson's product-moment correlation,two.sided,0.6750175812853033
4056;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Sulfitobacter,Dialkylamines,-0.3895487158233324,-1.196311771291991,0.2658243801051283,8,-0.8184369017538234,0.3180973615830745,Pearson's product-moment correlation,two.sided,0.5418974110094905
4061;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,Dialkylamines,-0.04034587374019011,-0.11420835509858615,0.9118869241029772,8,-0.6533746143055524,0.604639989410248,Pearson's product-moment correlation,two.sided,0.9487406301776492
45;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Limnobacter,Dialkylamines,0.5969555608500513,2.1045735763924824,0.06844878306819882,8,-0.052345119800445136,0.8915026404759409,Pearson's product-moment correlation,two.sided,0.3130144350037633
4531;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,Dialkylamines,-0.6497823282807937,-2.417856587185417,0.041990280295458635,8,-0.9079486411747839,-0.0341118829091673,Pearson's product-moment correlation,two.sided,0.2581294635415776
4616;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Litorimonas;uncultured marine bacterium,Dialkylamines,0.4834611095630599,1.5621291716502896,0.1568827982812224,8,-0.2101281700123316,0.8533329923276803,Pearson's product-moment correlation,two.sided,0.43177180704652257
484;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Winogradskyella,Dialkylamines,-0.22984940643197804,-0.6679971120337971,0.5229360740107134,8,-0.750817915197845,0.46742182057858983,Pearson's product-moment correlation,two.sided,0.7047537586489214
493;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,Dialkylamines,-0.16602949270743697,-0.4762117649596162,0.6466575915683554,8,-0.7203526254716325,0.5177171665062478,Pearson's product-moment correlation,two.sided,0.7951632593994603
4940;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Pseudohongiellaceae;Pseudohongiella,Dialkylamines,0.6269583563141283,2.2762335080582212,0.05237834783001324,8,-0.004407999569850701,0.9009393323926812,Pearson's product-moment correlation,two.sided,0.284051809385841
592;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas,Dialkylamines,-0.09159335941223275,-0.26015872107742927,0.8013119750692507,8,-0.6818950530155968,0.5709599670560501,Pearson's product-moment correlation,two.sided,0.8787295841285584
5936;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Nitrincolaceae;Neptuniibacter,Dialkylamines,0.5075136094179881,1.6659614535512253,0.1342833529148347,8,-0.1794571227953117,0.8617673847487634,Pearson's product-moment correlation,two.sided,0.40929078677879654
6007;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Loktanella;Thalassobium sp. R2A62,Dialkylamines,0.024198614425927325,0.06846406571105675,0.9470965170468824,8,-0.6147947504697476,0.6440126834239085,Pearson's product-moment correlation,two.sided,0.971469471668161
6323;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Marinomonadaceae;Marinomonas,Dialkylamines,0.19835326107433637,0.5724010112542265,0.5827743052677633,8,-0.4928206346129325,0.7360548294613409,Pearson's product-moment correlation,two.sided,0.7425106359285057
6355;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Dialkylamines,-0.41730325118333433,-1.2988053611978385,0.23019392696393626,8,-0.8290901701080482,0.28799137155081705,Pearson's product-moment correlation,two.sided,0.5045433096503164
641;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,Dialkylamines,-0.22984940643197802,-0.667997112033797,0.5229360740107136,8,-0.750817915197845,0.46742182057858983,Pearson's product-moment correlation,two.sided,0.7047537586489214
