microbe,category,estimate,statistic,p.value,parameter,conf.low,conf.high,method,alternative,FDR
5936;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Nitrincolaceae;Neptuniibacter,Indolines,-0.6563261565358574,-2.4604726164545436,0.03928979375092233,8,-0.9099319761905923,-0.045503895449056725,Pearson's product-moment correlation,two.sided,0.145377603591526
6323;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Marinomonadaceae;Marinomonas,Indolines,0.3019554021289136,0.8958765276795816,0.39647435424223076,8,-0.40459144446812795,0.7827634492169622,Pearson's product-moment correlation,two.sided,0.5208042911126167
6355;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Indolines,0.4321214240284667,1.355292793190112,0.21234648521892108,8,-0.2713258646574683,0.8346581083066819,Pearson's product-moment correlation,two.sided,0.3526635459362698
6889;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Jannaschia;uncultured Thalassobacter sp.,Indolines,0.8163951544710738,3.9985098968714072,0.0039579963511611445,8,0.38431692217767294,0.9550849840168063,Pearson's product-moment correlation,two.sided,0.0351569113744095
7037;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Polaribacter 4,Indolines,-0.36911891866899355,-1.123354839284619,0.29386432617659536,8,-0.8104021122422485,0.3393821656115598,Pearson's product-moment correlation,two.sided,0.4294063991030095
7259;Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Umboniibacter;uncultured bacterium,Indolines,0.5709126147271228,1.9668251164476975,0.08475883638037413,8,-0.0916630219639995,0.8830988071765694,Pearson's product-moment correlation,two.sided,0.223617391808354
7920;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Winogradskyella,Indolines,0.5787598743447768,2.0073379737143093,0.0796059482195881,8,-0.08002929703389948,0.8856523124250025,Pearson's product-moment correlation,two.sided,0.21906162393273512
8714;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Indolines,-0.6861599611770007,-2.6678831574565347,0.02845548716446971,8,-0.9188295257482589,-0.09953536136290446,Pearson's product-moment correlation,two.sided,0.12465129190821238
9037;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hyphomonas,Indolines,-0.9239492481492781,-6.8319479368775085,1.334124013823549e-4,8,-0.9821923012593936,-0.7036888076668784,Pearson's product-moment correlation,two.sided,0.004239351262065009
1503;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Isoleucine.and.derivatives,0.7942645809220632,3.69753603235607,0.006064065876958424,8,0.32933575562288847,0.9492037178248615,Pearson's product-moment correlation,two.sided,0.04634093585702687
1626;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Winogradskyella,Isoleucine.and.derivatives,-0.09956307148522205,-0.2830131125158911,0.7843519223385078,8,-0.6861747714331654,0.565513897380002,Pearson's product-moment correlation,two.sided,0.8562760851012089
2321;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Maribacter,Isoleucine.and.derivatives,-0.3050352444414643,-0.9059464021874861,0.3914326610733432,8,-0.784073743271448,0.40175054805549537,Pearson's product-moment correlation,two.sided,0.51658149320181
2568;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae,Isoleucine.and.derivatives,-0.5022565105879313,-1.6428417346065476,0.1390402501909757,8,-0.859940473782344,0.18627684438254993,Pearson's product-moment correlation,two.sided,0.2808116481535599
2666;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas,Isoleucine.and.derivatives,0.33927916061875224,1.0201349350991862,0.3375199115410063,8,-0.3692194627079584,0.7983604368284264,Pearson's product-moment correlation,two.sided,0.4730297645017077
2713;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Pseudophaeobacter,Isoleucine.and.derivatives,0.8233568462194678,4.103447236494844,0.0034214359859933694,8,0.4022703737569413,0.9569127559399235,Pearson's product-moment correlation,two.sided,0.03251801764839076
2747;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oleiphilaceae;Oleiphilus,Isoleucine.and.derivatives,0.8756451812956085,5.128218291547809,8.980541319491269e-4,8,0.5483283080173494,0.970310780458012,Pearson's product-moment correlation,two.sided,0.013190899003044968
3023;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas,Isoleucine.and.derivatives,0.3470225548873264,1.0465649173590703,0.3258881018636645,8,-0.36161454449626,0.8015209205507244,Pearson's product-moment correlation,two.sided,0.46187900151353956
3263;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Marinomonadaceae;Marinomonas,Isoleucine.and.derivatives,-0.5038405107932908,-1.6497819065006316,0.13759625945487722,8,-0.8604919011320795,0.18422897527542037,Pearson's product-moment correlation,two.sided,0.2808116481535599
3349;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Isoleucine.and.derivatives,-0.23351203172706592,-0.6792503799708003,0.5161462426651455,8,-0.7525015530166878,0.464391589088451,Pearson's product-moment correlation,two.sided,0.6324608888995444
3399;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,Isoleucine.and.derivatives,4.2782259815631453e-4,0.0012100651519451433,0.9990641382378259,8,-0.6293680096185714,0.629884452044838,Pearson's product-moment correlation,two.sided,0.9990641382378259
3485;Bacteria;Proteobacteria;Betaproteobacteria;Methylophilales;Methylophilaceae;OM43 clade,Isoleucine.and.derivatives,0.8323814912296655,4.248136605602662,0.002806250292773706,8,0.4260361908739038,0.9592665022457683,Pearson's product-moment correlation,two.sided,0.028338116795777336
376;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,Isoleucine.and.derivatives,-0.34445425814348607,-1.0377722070213364,0.3297227817328916,8,-0.8004754713472996,0.36414740702080384,Pearson's product-moment correlation,two.sided,0.4649831248627187
4056;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Sulfitobacter,Isoleucine.and.derivatives,-0.33564147303956715,-1.007800123484057,0.3430566125745899,8,-0.7968669233075222,0.37275963630059,Pearson's product-moment correlation,two.sided,0.47665482656248304
45;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Limnobacter,Isoleucine.and.derivatives,0.9622888334489748,10.005389269566237,8.454104923402814e-6,8,0.8440691248047543,0.9913024611039267,Pearson's product-moment correlation,two.sided,7.355071283360447e-4
4531;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,Isoleucine.and.derivatives,-0.5038171473639527,-1.649679379870302,0.13761749065043707,8,-0.8604837738457101,0.1842592240726166,Pearson's product-moment correlation,two.sided,0.2808116481535599
4616;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Litorimonas;uncultured marine bacterium,Isoleucine.and.derivatives,-0.3028386507179945,-0.8987612262362482,0.39502529508502104,8,-0.783139656678675,0.40377811392714735,Pearson's product-moment correlation,two.sided,0.5195211549941313
493;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,Isoleucine.and.derivatives,-0.6556208975498125,-2.4558335993985527,0.03957504833991391,8,-0.9097187790862691,-0.04426843865585193,Pearson's product-moment correlation,two.sided,0.1457960249916698
4940;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Pseudohongiellaceae;Pseudohongiella,Isoleucine.and.derivatives,0.9469197088420591,8.33139030206927,3.2566865365800495e-5,8,0.7857795243220216,0.9876835763569722,Pearson's product-moment correlation,two.sided,0.0016601348911791098
592;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas,Isoleucine.and.derivatives,-0.6563996730058363,-2.4609568405026168,0.03926013865835403,8,-0.9099541922288621,-0.04563278757371453,Pearson's product-moment correlation,two.sided,0.145377603591526
5936;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Nitrincolaceae;Neptuniibacter,Isoleucine.and.derivatives,0.8552354019507402,4.667668100644612,0.0016073720527870138,8,0.4888378988895029,0.965149338967504,Pearson's product-moment correlation,two.sided,0.02089583668623118
6323;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Marinomonadaceae;Marinomonas,Isoleucine.and.derivatives,-0.5061883216672363,-1.6601097435435876,0.13547296072689238,8,-0.8613076944150339,0.18118258679163063,Pearson's product-moment correlation,two.sided,0.2797315804200584
6355;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Isoleucine.and.derivatives,-0.34714127378258386,-1.0469720030015661,0.3257114061478683,8,-0.8015691790935786,0.36149721005621316,Pearson's product-moment correlation,two.sided,0.46187900151353956
6889;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Jannaschia;uncultured Thalassobacter sp.,Isoleucine.and.derivatives,-0.6593630284594887,-2.4805785795852566,0.03807729908893234,8,-0.9108484825289862,-0.050845251312123564,Pearson's product-moment correlation,two.sided,0.1436166527902068
7037;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Polaribacter 4,Isoleucine.and.derivatives,0.29085851912235056,0.8598466716501445,0.41489601262225695,8,-0.4147155392905803,0.7780067521271118,Pearson's product-moment correlation,two.sided,0.5364724659262572
7259;Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Umboniibacter;uncultured bacterium,Isoleucine.and.derivatives,-0.5031861881253236,-1.6469123502188487,0.13819162629558457,8,-0.8602642174320398,0.18507563884118,Pearson's product-moment correlation,two.sided,0.2808116481535599
7920;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Winogradskyella,Isoleucine.and.derivatives,-0.5024650577093078,-1.6437541990452493,0.13884960810955152,8,-0.8600131216534017,0.18600756651955522,Pearson's product-moment correlation,two.sided,0.2808116481535599
8714;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Isoleucine.and.derivatives,0.7707287844085172,3.421336432371397,0.009070036308132403,8,0.27412971686550264,0.9428279271155163,Pearson's product-moment correlation,two.sided,0.0621709761484712
9037;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hyphomonas,Isoleucine.and.derivatives,0.9237273160286706,6.82075593523243,1.3493956271824962e-4,8,0.7029233586000765,0.9821387567439758,Pearson's product-moment correlation,two.sided,0.004239351262065009
1503;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,N.acyl.amines,0.7061510455148144,2.8207966990186337,0.022466299213075,8,0.1377859164845003,0.924662138087235,Pearson's product-moment correlation,two.sided,0.11293059737772367
1626;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Winogradskyella,N.acyl.amines,0.10454939606134882,0.2973398608156523,0.7737816864505453,8,-0.56207675893185,0.6888319233674696,Pearson's product-moment correlation,two.sided,0.8471898232096483
2321;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Maribacter,N.acyl.amines,-0.08384937798993519,-0.23799998628065808,0.8178636327045401,8,-0.677697471464126,0.5761965105567596,Pearson's product-moment correlation,two.sided,0.8784461240159877
2568;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae,N.acyl.amines,-0.48237503953732197,-1.5575542015724668,0.15795391173292608,8,-0.8529475208401232,0.21148161280778768,Pearson's product-moment correlation,two.sided,0.30086739926309897
2666;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas,N.acyl.amines,0.4158018507170933,1.2931535168925556,0.23204808978388333,8,-0.28965644300373755,0.8285214238258123,Pearson's product-moment correlation,two.sided,0.3712113006302292
2713;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Pseudophaeobacter,N.acyl.amines,0.7313191471409168,3.0328086668478678,0.01623989257518902,8,0.18847986480576875,0.9318622396351905,Pearson's product-moment correlation,two.sided,0.09159010403932988
2747;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oleiphilaceae;Oleiphilus,N.acyl.amines,0.9159819398177603,6.45728379213274,1.9678658705447264e-4,8,0.6765259758713402,0.9802641210529867,Pearson's product-moment correlation,two.sided,0.005247812770347297
3023;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas,N.acyl.amines,0.4196118856607699,1.3075211010386405,0.2273592968031432,8,-0.2854227204837883,0.8299630456345617,Pearson's product-moment correlation,two.sided,0.3683597259656273
3263;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Marinomonadaceae;Marinomonas,N.acyl.amines,-0.49341396941363175,-1.6045000128623348,0.14727138228075987,8,-0.8568467608656286,0.19760002032393395,Pearson's product-moment correlation,two.sided,0.29018106857062614
3349;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,N.acyl.amines,0.017589783252488667,0.049759118412692004,0.9615342519287451,8,-0.6188907258307544,0.6401266868863054,Pearson's product-moment correlation,two.sided,0.9779633443627794
3399;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,N.acyl.amines,0.0010445198088940512,0.002954349771440834,0.9977151154109039,8,-0.6289954439260201,0.6302563276214698,Pearson's product-moment correlation,two.sided,0.998598049141356
3485;Bacteria;Proteobacteria;Betaproteobacteria;Methylophilales;Methylophilaceae;OM43 clade,N.acyl.amines,0.8395066846477661,4.370086090832438,0.002380210431503271,8,0.44520464871824056,0.9611124845083776,Pearson's product-moment correlation,two.sided,0.026771327324711755
376;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,N.acyl.amines,-0.5446847495593967,-1.8370212554991878,0.1035170958691376,8,-0.8744278904195707,0.1292767248688731,Pearson's product-moment correlation,two.sided,0.24804626149998862
4056;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Sulfitobacter,N.acyl.amines,-0.5392556103098085,-1.8111493534528351,0.10770109162559542,8,-0.872606312672565,0.136827749483028,Pearson's product-moment correlation,two.sided,0.2542962150220839
45;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Limnobacter,N.acyl.amines,0.9451202751371472,8.181875756371596,3.7130757045900325e-5,8,0.7791371019206854,0.9872570019965051,Pearson's product-moment correlation,two.sided,0.0016601348911791098
4531;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,N.acyl.amines,-0.4924536178201406,-1.600376022873492,0.1481827507729758,8,-0.8565091825907569,0.19881878192572577,Pearson's product-moment correlation,two.sided,0.291467077797934
4616;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Litorimonas;uncultured marine bacterium,N.acyl.amines,-0.08520679781617993,-0.2418808692240105,0.8149574725836717,8,-0.6784360612820374,0.5752825124276609,Pearson's product-moment correlation,two.sided,0.8784461240159877
493;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,N.acyl.amines,-0.4572220770599949,-1.4541132347314365,0.18399415758478407,8,-0.8439056305846178,0.24209963500993287,Pearson's product-moment correlation,two.sided,0.3241392402311383
4940;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Pseudohongiellaceae;Pseudohongiella,N.acyl.amines,0.9246047534166291,6.865281592011338,1.2897613491609896e-4,8,0.7059526498532925,0.9823503966987394,Pearson's product-moment correlation,two.sided,0.004239351262065009
592;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas,N.acyl.amines,-0.47013794390375774,-1.506641214786888,0.17032681116579187,8,-0.8485761790978216,0.22654956971259446,Pearson's product-moment correlation,two.sided,0.30971000551207495
5936;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Nitrincolaceae;Neptuniibacter,N.acyl.amines,0.7708487610125687,3.422648745897222,0.009052487299630159,8,0.27440307461287633,0.9428607510905097,Pearson's product-moment correlation,two.sided,0.0621709761484712
6323;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Marinomonadaceae;Marinomonas,N.acyl.amines,-0.38400957249045214,-1.1763336359782635,0.27327619674154713,8,-0.8162748720454394,0.3239396828260009,Pearson's product-moment correlation,two.sided,0.41087195952121497
6355;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,N.acyl.amines,-0.545976534335792,-1.8432250857124823,0.10253695226512491,8,-0.874859943482501,0.12746848280399545,Pearson's product-moment correlation,two.sided,0.24621930575765663
6889;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Jannaschia;uncultured Thalassobacter sp.,N.acyl.amines,-0.8472658282410567,-4.511613412005163,0.0019716080044340787,8,-0.963110424180201,-0.4664978862559672,Pearson's product-moment correlation,two.sided,0.0234725121369994
7037;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Polaribacter 4,N.acyl.amines,0.47510513321750764,1.5271688823236174,0.165237020693865,8,-0.2204732439584496,0.8503568128527024,Pearson's product-moment correlation,two.sided,0.30636568918813334
7259;Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Umboniibacter;uncultured bacterium,N.acyl.amines,-0.48676985144072615,-1.576125198453391,0.1536467016005966,8,-0.8545048544662894,0.2059884180074839,Pearson's product-moment correlation,two.sided,0.2950329703060692
7920;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Winogradskyella,N.acyl.amines,-0.5014540115863712,-1.6393341013637157,0.13977534520894752,8,-0.8596607861488048,0.18731207411989131,Pearson's product-moment correlation,two.sided,0.2817930756351509
8714;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,N.acyl.amines,0.8206756840256223,4.062381182552879,0.00362146200786836,8,0.39531738587396226,0.9562100754539341,Pearson's product-moment correlation,two.sided,0.03385019447024062
9037;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hyphomonas,N.acyl.amines,0.9820734127290176,14.73602227613574,4.4217604523212134e-7,8,0.9234565302829709,0.9958973148239811,Pearson's product-moment correlation,two.sided,2.500505535787646e-4
1503;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,N.arylamides,-0.4244025361694728,-1.3257058082194464,0.22154074636254795,8,-0.8317679617265394,0.2800599955804862,Pearson's product-moment correlation,two.sided,0.36283175830030895
1626;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Winogradskyella,N.arylamides,0.7507091121056063,3.2140785213773535,0.012348451446113885,8,0.2296132201826964,0.9373036548465192,Pearson's product-moment correlation,two.sided,0.07758943658641558
2321;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Maribacter,N.arylamides,0.8338733993030805,4.2730782781048475,0.002712832580092876,8,0.4300198053509181,0.9596539220575178,Pearson's product-moment correlation,two.sided,0.02814874906500039
2568;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae,N.arylamides,-0.14963857743590073,-0.42806145678008595,0.6798972385358663,8,-0.712167071600833,0.529914335415398,Pearson's product-moment correlation,two.sided,0.769733510294359
2666;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas,N.arylamides,-0.475740865388968,-1.5298096522208842,0.1645922583801189,8,-0.8505840909233411,0.21969164084143042,Pearson's product-moment correlation,two.sided,0.3061740859011751
2713;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Pseudophaeobacter,N.arylamides,-0.45032839654832457,-1.4265582211878656,0.19154517395311063,8,-0.8413885605150673,0.2502548000635036,Pearson's product-moment correlation,two.sided,0.33277663861899864
2747;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oleiphilaceae;Oleiphilus,N.arylamides,-0.286302613109245,-0.8451653354405481,0.4225737483326406,8,-0.7760375485194337,0.41882208762385637,Pearson's product-moment correlation,two.sided,0.544340443467217
3023;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas,N.arylamides,-0.4767401930590416,-1.5339670306542823,0.16358178927597378,8,-0.8509410736852298,0.21846120662873708,Pearson's product-moment correlation,two.sided,0.3061740859011751
3263;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Marinomonadaceae;Marinomonas,N.arylamides,-0.14155864664082313,-0.40446129328727587,0.696471430335966,8,-0.7080749055154589,0.5358252473912614,Pearson's product-moment correlation,two.sided,0.7800350798308002
3349;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,N.arylamides,0.772375193561546,3.439423738055138,0.008831302880029633,8,0.2778879556408412,0.9432780711135531,Pearson's product-moment correlation,two.sided,0.061277322437506235
3399;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,N.arylamides,-0.07534859061462756,-0.21372556492691758,0.8361075540168462,8,-0.6730446728802351,0.5818830898151344,Pearson's product-moment correlation,two.sided,0.8905128223153027
3485;Bacteria;Proteobacteria;Betaproteobacteria;Methylophilales;Methylophilaceae;OM43 clade,N.arylamides,-0.717196049909932,-2.9109195738549407,0.019561517120852277,8,-0.9278412544386127,-0.15967221028641537,Pearson's product-moment correlation,two.sided,0.10301643558920485
376;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,N.arylamides,0.16822350758722984,0.4826867595285501,0.6422492211784465,8,-0.5160631399283118,0.7214367139844212,Pearson's product-moment correlation,two.sided,0.7396984410924877
4056;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Sulfitobacter,N.arylamides,0.1742883030335922,0.5006239805028483,0.6301159662262357,8,-0.5114642991297716,0.7244193588546433,Pearson's product-moment correlation,two.sided,0.7309345208224334
45;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Limnobacter,N.arylamides,-0.556677306544846,-1.8953491814569483,0.0946433262927793,8,-0.878418935630341,0.112315388459321,Pearson's product-moment correlation,two.sided,0.23320610465606403
4531;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,N.arylamides,-0.1423944267922246,-0.4068985572759902,0.6947515070408194,8,-0.708499966996365,0.5352168918260086,Pearson's product-moment correlation,two.sided,0.779527732602348
4616;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Litorimonas;uncultured marine bacterium,N.arylamides,0.8190771497808279,4.038290284600806,0.0037446344425974844,8,0.39119501427403536,0.955790385912538,Pearson's product-moment correlation,two.sided,0.03388145243662204
493;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,N.arylamides,0.518026464162958,1.7129538901921733,0.12507469410571465,8,-0.16561846632164848,0.8653933867943424,Pearson's product-moment correlation,two.sided,0.2694466267305967
4940;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Pseudohongiellaceae;Pseudohongiella,N.arylamides,-0.4992789395202072,-1.6298554581737725,0.14177967282681586,8,-0.8589016469171252,0.19011026131706912,Pearson's product-moment correlation,two.sided,0.284313492849519
592;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas,N.arylamides,0.6050125426399877,2.149208274112252,0.06385398804277224,8,-0.03975936431985256,0.8940621362049685,Pearson's product-moment correlation,two.sided,0.1973192909190585
5936;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Nitrincolaceae;Neptuniibacter,N.arylamides,-0.49137274046860174,-1.595743693762478,0.1492125888992076,8,-0.8561288647367946,0.20018794747325433,Pearson's product-moment correlation,two.sided,0.291467077797934
6323;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Marinomonadaceae;Marinomonas,N.arylamides,0.8374405964435416,4.333973998602015,0.0024985725079673523,8,0.4396089290748176,0.960578322500282,Pearson's product-moment correlation,two.sided,0.027171976024144957
6355;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,N.arylamides,0.16593120415933876,0.4759218660099044,0.6468553128989598,8,-0.5177911449735638,0.7203039964819973,Pearson's product-moment correlation,two.sided,0.7427343745063183
6889;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Jannaschia;uncultured Thalassobacter sp.,N.arylamides,0.0632617241606586,0.17929030023323286,0.8621674729970026,8,-0.5898594111489348,0.666346609273881,Pearson's product-moment correlation,two.sided,0.9101629016792172
7037;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Polaribacter 4,N.arylamides,0.4703467121412824,1.5075002484056277,0.170111031250833,8,-0.22629527214575879,0.8486511911462269,Pearson's product-moment correlation,two.sided,0.30971000551207495
7259;Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Umboniibacter;uncultured bacterium,N.arylamides,-0.14676897277422415,-0.4196700350331915,0.6857698780514139,8,-0.7107180945385153,0.5320211964063322,Pearson's product-moment correlation,two.sided,0.7732858744527906
7920;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Winogradskyella,N.arylamides,-0.13273769183594936,-0.3787907307370258,0.7146984454249972,8,-0.703563567298913,0.5422033286461759,Pearson's product-moment correlation,two.sided,0.7951781380328468
8714;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,N.arylamides,-0.09736080052237561,-0.27669245287572586,0.789030626054852,8,-0.6849962030328014,0.5670246318196448,Pearson's product-moment correlation,two.sided,0.8605531707502774
9037;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hyphomonas,N.arylamides,-0.40420442261641576,-1.2499200905377623,0.24665356626590312,8,-0.8240993140012026,0.3023758456806177,Pearson's product-moment correlation,two.sided,0.3853110268601332
1503;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,N.carbamoyl.alpha.amino.acids.and.derivatives,0.816138570169352,3.99474524808059,0.00397885469135669,8,0.3836614051069726,0.9550174163144696,Pearson's product-moment correlation,two.sided,0.0351569113744095
1626;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Winogradskyella,N.carbamoyl.alpha.amino.acids.and.derivatives,-0.42582588178793174,-1.3311346699082092,0.2198285556635832,8,-0.8323025641207649,0.2784581640221134,Pearson's product-moment correlation,two.sided,0.3619011593238902
2321;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Maribacter,N.carbamoyl.alpha.amino.acids.and.derivatives,-0.6243919751273133,-2.260942186700738,0.053643428763776486,8,-0.9001421451265744,0.00862516913303724,Pearson's product-moment correlation,two.sided,0.17820014970101825
2568;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae,N.carbamoyl.alpha.amino.acids.and.derivatives,0.08181965543236994,0.2321994624525288,0.8222128757863005,8,-0.5775601206318299,0.6765908330803173,Pearson's product-moment correlation,two.sided,0.8816359047685521
